fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,alcohol.density.ratio,quality_label
6.2,0.3,0.26,2.667228206581955,0.044973365642731154,57.0,206.0,0.99775,3.17,0.43,9.5,6,9.52142320220496,Low
6.0,0.28,0.49,2.0541237336955462,0.046883585898850416,61.0,222.0,0.9953,3.19,0.47,9.3,5,9.343916407113435,Low
6.0,0.41,0.05,0.9162907318741551,0.06109509935981088,17.0,120.0,0.9932,3.21,0.56,9.2,6,9.262988320579943,Low
6.4,0.35,0.28,0.7419373447293773,0.05354076692802982,9.0,160.0,0.99405,3.42,0.5,9.1,7,9.154469091091997,High
6.5,0.26,0.32,2.8622008809294686,0.04401688541677433,44.0,166.0,1.0,3.38,0.46,9.5,6,9.5,Low
7.9,0.35,0.24,2.8094026953624978,0.06952606264861023,44.0,229.0,0.99785,3.03,0.59,10.5,6,10.52262364082778,Low
6.2,0.3,0.17,1.33500106673234,0.039220713153281295,24.0,125.0,0.9939,3.01,0.46,9.0,5,9.055236945366737,Low
8.4,0.18,0.42,1.8082887711792655,0.03536714383729131,7.0,77.0,0.9939,3.16,0.52,11.7,5,11.771808028976757,Low
6.2,0.3,0.17,1.33500106673234,0.039220713153281295,24.0,125.0,0.9939,3.01,0.46,9.0,5,9.055236945366737,Low
6.6,0.56,0.22,2.2925347571405443,0.03343477608623739,27.0,133.0,0.99675,3.2,0.51,9.1,5,9.1296714321545,Low
6.6,0.36,0.29,0.9555114450274363,0.020782539182528502,24.0,85.0,0.98965,3.41,0.61,12.4,9,12.529682210882635,High
7.3,0.655,0.2,2.4159137783010487,0.06859279146561172,28.0,212.0,0.9971,2.96,0.58,9.2,6,9.22675759703139,Low
6.8,0.18,0.21,1.8562979903656263,0.05164323315183845,34.0,104.0,0.99445,3.3,0.43,9.4,5,9.452461159434865,Low
6.7,0.19,0.23,1.9740810260220096,0.045928931888399804,36.0,117.0,0.9945,3.34,0.43,9.6,6,9.653092006033182,Low
8.4,0.18,0.42,1.8082887711792655,0.03536714383729131,7.0,77.0,0.9939,3.16,0.52,11.7,5,11.771808028976757,Low
7.0,0.21,0.37,2.1041341542702074,0.04114194333117518,36.0,167.0,0.9958,3.26,0.56,9.8,6,9.841333601124724,Low
6.8,0.25,0.38,2.2082744135228043,0.044973365642731154,24.0,155.0,0.9956,3.33,0.59,10.2,6,10.245078344716752,Low
7.4,0.24,0.36,1.0986122886681098,0.03052920503482287,27.0,139.0,0.99055,3.28,0.48,12.5,9,12.619251930745545,High
7.1,0.16,0.36,2.4595888418037104,0.04305948946044697,20.0,90.0,0.9959,3.16,0.44,10.9,7,10.94487398333166,High
7.1,0.16,0.36,0.7884573603642702,0.042101176018635396,21.0,90.0,0.9925,3.16,0.42,11.0,7,11.083123425692694,High
7.3,0.205,0.31,0.9932517730102833,0.05826890812397577,34.0,110.0,0.9963,3.72,0.69,10.5,6,10.538994278831678,Low
7.4,0.17,0.4,1.8718021769015913,0.03633192924739028,34.0,161.0,0.9935,3.05,0.62,11.5,4,11.575239053850025,Low
7.3,0.3,0.34,1.308332819650179,0.04305948946044697,34.0,108.0,0.99105,3.36,0.53,12.8,8,12.915594571414157,High
6.9,0.25,0.34,0.832909122935104,0.0344014267173324,27.0,82.0,0.99045,3.18,0.44,12.2,6,12.317633398960067,Low
7.3,0.205,0.31,0.9932517730102833,0.05826890812397577,34.0,110.0,0.9963,3.72,0.69,10.5,6,10.538994278831678,Low
7.5,0.42,0.34,1.667706820558076,0.039220713153281295,34.0,108.0,0.99155,3.14,0.45,12.8,8,12.909081740708992,High
7.3,0.25,0.36,1.1314021114911006,0.03343477608623739,30.0,177.0,0.99085,3.25,0.4,11.9,8,12.009890498057224,High
7.3,0.25,0.36,1.1314021114911006,0.03343477608623739,30.0,177.0,0.99085,3.25,0.4,11.9,8,12.009890498057224,High
7.3,0.25,0.36,1.1314021114911006,0.03343477608623739,30.0,177.0,0.99085,3.25,0.4,11.9,8,12.009890498057224,High
7.5,0.34,0.35,1.9459101490553132,0.03343477608623739,12.0,126.0,0.9924,3.16,0.39,12.0,7,12.091898428053206,High
7.6,0.33,0.35,1.9878743481543455,0.03536714383729131,12.0,126.0,0.9924,3.16,0.39,12.0,7,12.091898428053206,High
8.7,0.23,0.32,2.667228206581955,0.04305948946044697,35.0,169.0,0.99975,3.12,0.47,8.8,7,8.802200550137535,High
8.7,0.23,0.32,2.667228206581955,0.04305948946044697,35.0,169.0,0.99975,3.12,0.47,8.8,7,8.802200550137535,High
6.9,0.19,0.35,0.9932517730102833,0.03536714383729131,33.0,101.0,0.99315,3.21,0.54,10.8,7,10.874490258269145,High
7.3,0.21,0.29,0.9555114450274363,0.03343477608623739,29.0,118.0,0.9917,3.3,0.5,11.0,8,11.092064132298074,High
7.3,0.21,0.29,0.9555114450274363,0.03343477608623739,29.0,118.0,0.9917,3.3,0.5,11.0,8,11.092064132298074,High
6.6,0.22,0.37,2.797281334830153,0.0344014267173324,62.0,153.0,0.99845,3.02,0.4,9.3,5,9.314437377935802,Low
9.2,0.34,0.27,0.7884573603642702,0.025667746748577788,17.0,73.0,0.9921,3.08,0.39,10.8,5,10.885999395222257,Low
8.7,0.23,0.32,2.667228206581955,0.04305948946044697,35.0,169.0,0.99975,3.12,0.47,8.8,7,8.802200550137535,High
6.0,0.2,0.24,1.0296194171811581,0.0295588022415444,30.0,105.0,0.9909,3.31,0.47,11.5,6,11.605611060651933,Low
6.9,0.19,0.35,0.9932517730102833,0.03536714383729131,33.0,101.0,0.99315,3.21,0.54,10.8,7,10.874490258269145,High
8.2,0.38,0.49,2.681021528714291,0.04114194333117518,58.0,166.0,0.99855,3.1,0.54,9.4,5,9.413649792198688,Low
6.9,0.18,0.36,0.832909122935104,0.03536714383729131,40.0,117.0,0.9934,3.27,0.95,9.5,7,9.563116569357762,High
7.7,0.34,0.58,2.4932054526026954,0.038258712117090345,41.0,151.0,0.9978,3.06,0.49,8.6,5,8.618961715774704,Low
6.9,0.18,0.36,0.832909122935104,0.03536714383729131,40.0,117.0,0.9934,3.27,0.95,9.5,7,9.563116569357762,High
7.4,0.2,0.35,1.1314021114911006,0.037295784743696894,30.0,116.0,0.9949,3.49,0.77,10.3,7,10.352799276309177,High
8.2,0.38,0.49,2.681021528714291,0.04114194333117518,58.0,166.0,0.99855,3.1,0.54,9.4,5,9.413649792198688,Low
6.7,0.22,0.39,2.4159137783010487,0.037295784743696894,60.0,149.0,0.99725,3.17,0.54,10.0,7,10.027575833542242,High
6.6,0.3,0.3,1.7578579175523736,0.15700374880966478,60.0,166.0,0.9946,3.18,0.47,9.4,5,9.451035592197869,Low
8.1,0.27,0.35,0.9932517730102833,0.0295588022415444,38.0,103.0,0.99255,3.22,0.63,10.4,8,10.478061558611657,High
7.3,0.25,0.42,2.7212954278522306,0.04018178963283184,57.0,182.0,0.9996,3.29,0.75,9.1,7,9.103641456582633,High
4.8,0.34,0.0,2.0149030205422647,0.027615167032973367,33.0,163.0,0.9939,3.36,0.61,9.9,6,9.96076063990341,Low
6.2,0.28,0.33,0.9932517730102833,0.028587456851912555,24.0,111.0,0.99,3.24,0.5,12.1,6,12.222222222222221,Low
4.8,0.33,0.0,2.0149030205422647,0.027615167032973367,34.0,163.0,0.9937,3.35,0.61,9.9,5,9.962765422159606,Low
6.1,0.27,0.33,1.1631508098056809,0.020782539182528502,26.0,117.0,0.9886,3.12,0.3,12.5,6,12.64414323285454,Low
7.8,0.18,0.46,2.6100697927420065,0.04114194333117518,41.0,143.0,1.0,3.24,0.76,8.5,8,8.5,High
7.3,0.28,0.42,2.7343675094195836,0.039220713153281295,49.0,173.0,0.9994,3.28,0.82,9.0,7,9.005403241945167,High
7.3,0.24,0.29,0.7884573603642702,0.03633192924739028,37.0,97.0,0.9926,3.19,0.7,10.1,6,10.175297199274631,Low
6.0,0.45,0.65,2.3702437414678603,0.07696104113612832,11.0,159.0,0.9956,3.04,0.48,9.4,5,9.44154278826838,Low
7.7,0.34,0.58,2.4932054526026954,0.038258712117090345,41.0,151.0,0.9978,3.06,0.49,8.6,5,8.618961715774704,Low
6.3,0.26,0.21,1.6094379124341003,0.0295588022415444,24.0,125.0,0.9915,3.06,0.34,10.7,6,10.791729702471002,Low
10.3,0.17,0.47,0.8754687373538999,0.03633192924739028,5.0,33.0,0.9939,2.89,0.28,9.6,3,9.658919408391187,Low
7.7,0.15,0.29,0.832909122935104,0.028587456851912555,10.0,64.0,0.9932,3.35,0.39,10.1,5,10.169150221506243,Low
7.1,0.21,0.32,1.1631508098056809,0.03633192924739028,28.0,141.0,0.993,3.2,0.57,10.0,7,10.070493454179255,High
6.9,0.36,0.34,1.6486586255873816,0.017839918128331,57.0,119.0,0.9898,3.28,0.36,12.7,9,12.830874924227116,High
6.2,0.16,0.54,0.8754687373538999,0.11867152971749864,37.0,110.0,0.9932,3.23,0.37,8.9,6,8.960934353604511,Low
6.9,0.12,0.36,1.1631508098056809,0.03633192924739028,18.0,111.0,0.9919,3.41,0.82,11.9,8,11.997177134791814,High
7.1,0.21,0.32,1.1631508098056809,0.03633192924739028,28.0,141.0,0.993,3.2,0.57,10.0,7,10.070493454179255,High
8.8,0.36,0.44,1.0647107369924282,0.039220713153281295,9.0,121.0,0.9953,3.19,0.48,9.9,6,9.946749723701398,Low
7.4,0.26,0.43,1.9459101490553132,0.02176149178151269,22.0,125.0,0.9928,3.13,0.55,11.5,6,11.583400483481064,Low
7.4,0.26,0.43,1.9459101490553132,0.02176149178151269,22.0,125.0,0.9928,3.13,0.55,11.5,6,11.583400483481064,Low
6.8,0.23,0.29,2.580216829592325,0.0344014267173324,38.0,236.0,0.9976,3.35,0.52,9.8,6,9.823576583801122,Low
6.1,0.34,0.27,1.2809338454620642,0.023716526617316044,20.0,105.0,0.9906,3.4,0.67,12.2,7,12.315768221280031,High
7.3,0.26,0.31,0.9555114450274363,0.039220713153281295,39.0,173.0,0.9918,3.19,0.51,11.4,6,11.49425287356322,Low
6.5,0.3,0.32,1.0986122886681098,0.04305948946044697,34.0,90.0,0.99185,3.37,0.68,11.0,7,11.09038665120734,High
7.3,0.26,0.31,0.9555114450274363,0.039220713153281295,39.0,173.0,0.9918,3.19,0.51,11.4,6,11.49425287356322,Low
6.5,0.3,0.32,1.0986122886681098,0.04305948946044697,34.0,90.0,0.99185,3.37,0.68,11.0,7,11.09038665120734,High
5.0,0.31,0.0,2.0014800002101243,0.044973365642731154,43.0,166.0,0.994,3.3,0.63,9.9,6,9.959758551307848,Low
5.8,0.26,0.18,0.7884573603642702,0.03052920503482287,40.0,114.0,0.9908,3.42,0.4,11.0,7,11.102139685102946,High
5.9,0.26,0.3,0.6931471805599453,0.03536714383729131,38.0,114.0,0.9928,3.58,0.48,9.4,5,9.468170829975826,Low
5.8,0.26,0.18,0.7884573603642702,0.03052920503482287,40.0,114.0,0.9908,3.42,0.4,11.0,7,11.102139685102946,High
5.6,0.19,0.39,0.7419373447293773,0.042101176018635396,17.0,67.0,0.9918,3.23,0.53,10.3,6,10.385158298043962,Low
6.8,0.18,0.28,2.272125885509337,0.045928931888399804,52.0,242.0,0.9952,3.22,0.53,10.5,6,10.55064308681672,Low
7.0,0.29,0.26,0.9555114450274363,0.04305948946044697,12.0,87.0,0.9923,3.08,0.46,10.5,6,10.581477375793611,Low
6.6,0.26,0.29,0.8754687373538999,0.038258712117090345,13.0,67.0,0.9915,3.05,0.49,10.9,6,10.993444276348965,Low
6.8,0.18,0.28,2.2512917986064953,0.045928931888399804,52.0,242.0,0.9952,3.22,0.53,10.5,6,10.55064308681672,Low
6.6,0.2,0.38,2.186051276738094,0.050693114315518116,30.0,145.0,0.9947,3.32,0.56,11.0,7,11.058610636372775,High
8.0,0.29,0.29,2.653241964607215,0.044973365642731154,26.0,113.0,0.9983,3.25,0.37,9.7,6,9.716518080737252,Low
6.1,0.28,0.35,2.624668592163159,0.046883585898850416,63.0,229.0,0.9975,3.08,0.4,8.9,5,8.922305764411027,Low
5.9,0.31,0.3,2.163323025660538,0.045928931888399804,60.0,206.0,0.995,3.2,0.39,9.6,6,9.64824120603015,Low
6.9,0.21,0.28,1.2237754316221157,0.05448818528406973,49.0,159.0,0.9944,3.02,0.47,8.8,8,8.849557522123895,High
8.4,0.19,0.42,0.9555114450274363,0.045928931888399804,9.0,101.0,0.994,3.06,0.65,11.1,4,11.167002012072434,Low
8.3,0.27,0.45,0.832909122935104,0.046883585898850416,8.0,72.0,0.9944,3.08,0.61,10.3,4,10.358004827031378,Low
7.1,0.25,0.39,1.1314021114911006,0.03536714383729131,30.0,124.0,0.9908,3.28,0.43,12.2,8,12.313282196205085,High
8.0,0.23,0.37,2.3608540011180215,0.05259245011917058,23.0,159.0,0.99795,3.32,0.47,9.8,4,9.820131269101658,Low
7.5,0.24,0.31,2.6390573296152584,0.04783732941416013,46.0,217.0,0.9985,3.08,0.53,8.8,5,8.813219829744618,Low
6.3,0.33,0.2,1.916922612182061,0.039220713153281295,24.0,144.0,0.99425,3.15,0.63,9.9,5,9.957254211717375,Low
6.3,0.34,0.19,1.916922612182061,0.04018178963283184,22.0,145.0,0.9943,3.15,0.63,9.9,5,9.95675349492105,Low
5.8,0.29,0.05,0.5877866649021191,0.037295784743696894,11.0,30.0,0.9924,3.36,0.35,9.2,5,9.270455461507456,Low
8.0,0.32,0.26,0.7884573603642702,0.048790164169432,11.5,88.0,0.9946,3.24,0.37,9.5,4,9.551578524029761,Low
5.6,0.29,0.05,0.5877866649021191,0.037295784743696894,11.0,30.0,0.9924,3.36,0.35,9.2,5,9.270455461507456,Low
7.4,0.13,0.39,1.7404661748405046,0.04114194333117518,36.0,137.0,0.995,3.36,0.56,10.3,7,10.35175879396985,High
7.7,0.3,0.32,0.9555114450274363,0.03633192924739028,23.0,124.0,0.9919,2.93,0.33,11.0,6,11.089827603589072,Low
7.0,0.24,0.34,0.8754687373538999,0.03052920503482287,27.0,107.0,0.99,3.06,0.39,11.9,6,12.02020202020202,Low
8.6,0.18,0.4,0.7419373447293773,0.039220713153281295,20.0,107.0,0.9923,2.94,0.32,10.2,7,10.279149450770936,High
7.0,0.11,0.32,1.7227665977411035,0.055434706888100586,59.0,144.0,0.9956,3.55,0.44,9.4,7,9.44154278826838,High
7.7,0.32,0.62,2.451005098112319,0.03536714383729131,56.0,153.0,0.9978,3.13,0.44,8.9,6,8.919623170976148,Low
7.7,0.32,0.62,2.451005098112319,0.03536714383729131,56.0,153.0,0.9978,3.13,0.44,8.9,6,8.919623170976148,Low
6.5,0.26,0.27,2.631888840136646,0.04305948946044697,69.0,215.0,0.9967,3.17,0.43,10.0,6,10.033109260559847,Low
7.9,0.28,0.41,1.0986122886681098,0.04305948946044697,50.0,152.0,0.9934,3.45,0.49,10.7,8,10.771089188645057,High
6.3,0.27,0.23,1.3609765531356006,0.045928931888399804,13.0,100.0,0.9936,3.28,0.43,9.8,5,9.863123993558776,Low
5.4,0.595,0.1,1.33500106673234,0.04114194333117518,26.0,80.0,0.9932,3.36,0.38,9.3,5,9.363672976238423,Low
6.7,0.25,0.33,1.3609765531356006,0.055434706888100586,52.0,173.0,0.9934,3.02,0.48,9.5,7,9.563116569357762,High
6.5,0.25,0.35,2.5649493574615367,0.05354076692802982,47.0,179.0,0.998,3.58,0.47,10.0,5,10.02004008016032,Low
6.1,0.36,0.58,2.772588722239781,0.04305948946044697,42.0,115.0,0.9978,3.15,0.51,9.0,5,9.019843656043294,Low
7.7,0.17,0.52,1.9315214116032138,0.016857117066422903,21.0,84.0,0.9929,3.14,0.4,11.9,7,11.985094168597039,High
6.4,0.26,0.43,2.6100697927420065,0.032467190137501496,64.0,230.0,0.9974,3.08,0.38,8.9,5,8.92320032083417,Low
6.5,0.26,0.28,2.6026896854443837,0.044973365642731154,80.0,225.0,0.99685,3.18,0.41,10.0,6,10.031599538546422,Low
5.9,0.29,0.33,2.128231705849268,0.03633192924739028,58.0,205.0,0.99495,3.26,0.41,9.6,5,9.648726066636515,Low
6.2,0.28,0.43,2.6390573296152584,0.038258712117090345,64.0,233.0,0.99745,3.08,0.38,8.9,5,8.922753020201515,Low
6.1,0.27,0.44,2.0412203288596382,0.04018178963283184,61.0,230.0,0.99505,3.12,0.4,8.9,5,8.944274157077535,Low
6.4,0.43,0.32,0.8754687373538999,0.046883585898850416,10.0,67.0,0.992,3.08,0.41,11.4,5,11.491935483870968,Low
6.1,0.36,0.58,2.772588722239781,0.04305948946044697,42.0,115.0,0.9978,3.15,0.51,9.0,5,9.019843656043294,Low
6.2,0.35,0.29,2.1162555148025524,0.04305948946044697,56.0,244.0,0.9956,3.36,0.55,10.0,6,10.04419445560466,Low
7.7,0.24,0.29,2.791165107812717,0.04305948946044697,39.0,194.0,0.9982,3.06,0.47,9.6,7,9.617311160088159,High
6.2,0.34,0.28,2.1400661634962708,0.03343477608623739,40.0,197.0,0.99485,3.14,0.6,9.7,5,9.750213600040206,Low
6.3,0.27,0.46,2.545531271604435,0.03633192924739028,61.0,212.0,0.9971,3.25,0.53,9.5,6,9.52763012736937,Low
5.4,0.415,0.19,0.9555114450274363,0.038258712117090345,27.0,88.0,0.99265,3.54,0.41,10.0,7,10.074044225054148,High
6.9,0.48,0.36,1.5040773967762742,0.0295588022415444,31.0,135.0,0.9904,3.14,0.38,12.2,7,12.318255250403878,High
6.5,0.18,0.33,2.1972245773362196,0.04974209189481407,16.0,131.0,0.9965,3.28,0.44,8.7,7,8.730556949322628,High
6.7,0.15,0.29,1.791759469228055,0.05638033343610764,28.0,105.0,0.9946,3.52,0.44,10.2,7,10.255379046853005,High
8.2,0.345,1.0,2.954910279033736,0.045928931888399804,55.0,205.0,0.99965,2.96,0.43,9.6,5,9.603361176411743,Low
8.5,0.16,0.35,0.9555114450274363,0.038258712117090345,24.0,147.0,0.9935,2.96,0.36,10.0,5,10.065425264217412,Low
6.8,0.705,0.25,1.4350845252893227,0.046883585898850416,10.0,57.0,0.996,3.36,0.52,9.5,4,9.538152610441767,Low
7.3,0.25,0.39,2.0014800002101243,0.03343477608623739,8.0,84.0,0.9942,3.18,0.46,11.5,5,11.567089116877892,Low
7.6,0.345,0.26,1.0647107369924282,0.042101176018635396,15.0,134.0,0.9936,3.08,0.38,9.5,5,9.561191626409018,Low
7.6,0.22,0.34,2.3702437414678603,0.0344014267173324,26.0,143.0,0.9965,3.08,0.49,9.8,6,9.834420471650779,Low
6.5,0.17,0.33,0.8754687373538999,0.027615167032973367,14.0,99.0,0.9928,3.23,0.55,10.1,6,10.173247381144238,Low
8.2,0.23,0.37,0.832909122935104,0.04114194333117518,39.0,117.0,0.9928,2.99,0.36,10.0,5,10.07252215954875,Low
7.6,0.22,0.34,2.3702437414678603,0.0344014267173324,26.0,143.0,0.9965,3.08,0.49,9.8,6,9.834420471650779,Low
7.6,0.345,0.26,1.0647107369924282,0.042101176018635396,15.0,134.0,0.9936,3.08,0.38,9.5,5,9.561191626409018,Low
7.5,0.32,0.26,1.0296194171811581,0.04114194333117518,13.0,133.0,0.9938,3.07,0.38,9.5,5,9.559267458241095,Low
6.6,0.23,0.32,0.6418538861723948,0.04018178963283184,25.0,79.0,0.9926,3.39,0.54,10.2,7,10.276042716099132,High
6.6,0.2,0.32,0.7419373447293773,0.038258712117090345,25.0,78.0,0.9926,3.39,0.54,10.2,7,10.276042716099132,High
7.3,0.24,0.34,2.797281334830153,0.048790164169432,38.0,174.0,0.9983,3.03,0.42,9.0,6,9.015326054292297,Low
7.3,0.24,0.34,2.797281334830153,0.048790164169432,38.0,174.0,0.9983,3.03,0.42,9.0,6,9.015326054292297,Low
8.0,0.42,0.36,1.791759469228055,0.03633192924739028,34.0,101.0,0.992,3.13,0.57,12.3,7,12.399193548387098,High
7.3,0.24,0.34,2.797281334830153,0.048790164169432,38.0,174.0,0.9983,3.03,0.42,9.0,6,9.015326054292297,Low
6.1,0.19,0.25,1.6094379124341003,0.022739486969489426,23.0,112.0,0.9923,3.37,0.51,11.6,6,11.690013100876751,Low
5.9,0.26,0.21,2.6026896854443837,0.03343477608623739,36.0,152.0,0.9972,3.28,0.43,9.5,6,9.526674689129562,Low
6.5,0.34,0.28,1.0296194171811581,0.04018178963283184,43.0,188.0,0.9928,3.13,0.37,9.6,6,9.6696212731668,Low
6.8,0.22,0.35,2.917770732084279,0.038258712117090345,38.0,153.0,0.9994,3.24,0.42,9.0,6,9.005403241945167,Low
6.5,0.08,0.33,1.0647107369924282,0.027615167032973367,23.0,93.0,0.991,3.34,0.7,12.0,7,12.108980827447024,High
5.5,0.42,0.09,0.9555114450274363,0.018821754240587758,18.0,68.0,0.9906,3.33,0.51,11.4,7,11.508176862507572,High
5.1,0.42,0.01,0.9162907318741551,0.016857117066422903,25.0,102.0,0.9894,3.38,0.36,12.3,7,12.43177683444512,High
6.0,0.27,0.19,0.9932517730102833,0.019802627296179712,24.0,110.0,0.9898,3.32,0.47,12.6,7,12.72984441301273,High
6.8,0.22,0.35,2.917770732084279,0.038258712117090345,38.0,153.0,0.9994,3.24,0.42,9.0,6,9.005403241945167,Low
6.5,0.08,0.33,1.0647107369924282,0.027615167032973367,23.0,93.0,0.991,3.34,0.7,12.0,7,12.108980827447024,High
7.1,0.13,0.38,1.0296194171811581,0.044973365642731154,14.0,114.0,0.9925,3.32,0.9,11.7,6,11.788413098236774,Low
7.6,0.3,0.25,1.667706820558076,0.05259245011917058,22.0,111.0,0.9956,3.12,0.49,9.2,5,9.240658899156287,Low
6.6,0.13,0.3,1.7749523509116738,0.05638033343610764,47.0,131.0,0.9946,3.51,0.45,10.3,6,10.355921978684899,Low
6.5,0.14,0.33,2.151762203259462,0.048790164169432,53.0,189.0,0.9966,3.25,0.49,8.6,5,8.62933975516757,Low
7.7,0.28,0.33,2.0412203288596382,0.03633192924739028,32.0,155.0,0.9951,3.39,0.62,10.7,7,10.75268817204301,High
6.0,0.2,0.71,0.9555114450274363,0.1397619423751587,10.0,54.0,0.9927,3.12,0.47,9.8,5,9.872066082401531,Low
6.0,0.19,0.71,0.9162907318741551,0.1414995622736995,9.0,55.0,0.9927,3.12,0.46,9.8,6,9.872066082401531,Low
7.7,0.28,0.33,2.0412203288596382,0.03633192924739028,32.0,155.0,0.9951,3.39,0.62,10.7,7,10.75268817204301,High
5.7,0.36,0.34,1.6486586255873816,0.025667746748577788,21.0,77.0,0.9907,3.41,0.45,11.9,6,12.01170889270213,Low
6.9,0.19,0.33,0.9555114450274363,0.042101176018635396,63.0,149.0,0.9925,3.44,0.52,10.8,5,10.8816120906801,Low
6.0,0.41,0.21,1.0647107369924282,0.048790164169432,29.0,122.0,0.9928,3.42,0.52,10.5,6,10.576148267526188,Low
7.4,0.28,0.3,1.840549633397487,0.05259245011917058,44.0,161.0,0.9941,3.12,0.48,10.3,6,10.361130670958657,Low
7.4,0.3,0.3,1.824549292051046,0.05164323315183845,45.0,163.0,0.9941,3.12,0.45,10.3,6,10.361130670958657,Low
8.6,0.16,0.38,1.4816045409242156,0.039220713153281295,41.0,143.0,0.9932,2.95,0.39,10.2,6,10.269834877164719,Low
8.2,0.26,0.44,0.832909122935104,0.044973365642731154,7.0,69.0,0.9944,3.14,0.62,10.2,4,10.257441673370877,Low
6.5,0.25,0.27,2.785011242238338,0.04783732941416013,75.0,217.0,0.9972,3.19,0.39,9.9,5,9.927797833935019,Low
7.0,0.24,0.18,0.832909122935104,0.044973365642731154,9.0,62.0,0.994,3.38,0.47,10.1,4,10.160965794768611,Low
8.6,0.18,0.36,1.0296194171811581,0.039220713153281295,24.0,187.0,0.9956,3.25,0.55,9.5,6,9.541984732824426,Low
7.8,0.27,0.34,0.9555114450274363,0.044973365642731154,27.0,154.0,0.9927,3.05,0.45,10.5,6,10.577213659715927,Low
6.0,0.26,0.34,0.832909122935104,0.044973365642731154,6.0,29.0,0.9924,3.29,0.63,10.4,5,10.479645304312777,Low
6.1,0.24,0.27,2.379546134130174,0.06015392281974709,33.0,152.0,0.9966,3.31,0.47,9.5,6,9.53241019466185,Low
8.0,0.24,0.3,2.915064370486536,0.05448818528406973,43.0,184.0,0.9997,3.05,0.5,9.2,6,9.202760828248474,Low
7.6,0.21,0.6,1.1314021114911006,0.044973365642731154,47.0,165.0,0.9936,3.05,0.54,10.1,7,10.165056360708533,High
8.0,0.19,0.36,1.0296194171811581,0.048790164169432,16.0,84.0,0.9936,3.15,0.45,9.8,7,9.863123993558776,High
6.4,0.28,0.41,2.0541237336955462,0.04401688541677433,61.0,216.0,0.9952,3.09,0.46,9.4,5,9.445337620578778,Low
6.4,0.28,0.43,2.0918640616783932,0.04401688541677433,60.0,221.0,0.9952,3.09,0.45,9.4,6,9.445337620578778,Low
6.9,0.24,0.39,0.832909122935104,0.06109509935981088,18.0,136.0,0.9928,3.31,0.48,10.4,7,10.475423045930702,High
5.8,0.36,0.26,1.4586150226995167,0.037295784743696894,40.0,153.0,0.9911,3.34,0.55,11.3,6,11.401473110685098,Low
6.6,0.18,0.28,1.4586150226995167,0.04305948946044697,18.0,91.0,0.993,3.42,0.64,10.8,6,10.876132930513595,Low
5.8,0.36,0.26,1.4586150226995167,0.037295784743696894,40.0,153.0,0.9911,3.34,0.55,11.3,6,11.401473110685098,Low
5.1,0.52,0.06,1.308332819650179,0.050693114315518116,30.0,79.0,0.9932,3.32,0.43,9.3,5,9.363672976238423,Low
6.6,0.22,0.37,0.7884573603642702,0.05732506661926941,45.0,199.0,0.993,3.37,0.55,10.3,7,10.372608257804632,High
8.3,0.15,0.39,0.832909122935104,0.05354076692802982,32.0,146.0,0.993,3.08,0.39,10.5,6,10.574018126888218,Low
7.6,0.16,0.44,0.8754687373538999,0.042101176018635396,25.0,109.0,0.9932,3.11,0.75,10.3,6,10.370519532823199,Low
7.7,0.16,0.41,0.9932517730102833,0.046883585898850416,60.0,173.0,0.9932,3.24,0.66,11.2,7,11.276681433749497,High
8.3,0.16,0.48,0.9932517730102833,0.055434706888100586,31.0,98.0,0.9943,3.15,0.41,10.3,6,10.359046565422911,Low
6.2,0.25,0.47,2.533696813957432,0.046883585898850416,62.0,210.0,0.9968,3.19,0.5,9.5,5,9.530497592295346,Low
6.1,0.16,0.27,2.6100697927420065,0.06203539091945264,63.0,162.0,0.9994,3.66,0.43,8.9,5,8.905343205923556,Low
7.6,0.39,0.22,1.33500106673234,0.03536714383729131,19.0,113.0,0.9926,3.03,0.29,10.2,5,10.276042716099132,Low
7.6,0.16,0.44,0.8754687373538999,0.042101176018635396,25.0,109.0,0.9932,3.11,0.75,10.3,6,10.370519532823199,Low
7.1,0.18,0.42,0.8754687373538999,0.04401688541677433,47.0,157.0,0.9916,2.95,0.31,10.5,6,10.588947156111335,Low
8.3,0.14,0.26,0.9162907318741551,0.04783732941416013,56.0,189.0,0.9946,3.21,0.62,9.5,6,9.551578524029761,Low
8.6,0.2,0.42,0.9162907318741551,0.04018178963283184,35.0,125.0,0.9925,3.11,0.49,11.4,7,11.486146095717883,High
8.6,0.2,0.42,0.9162907318741551,0.04018178963283184,35.0,125.0,0.9925,3.11,0.49,11.4,7,11.486146095717883,High
